ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues
3164141000033119	38897511000001104	Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler	Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler	Fluticasone propionate/ Salmeterol xinafoate	250.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation	3020000	900000
3164241000033114	38897411000001103	Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler	Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler	Fluticasone propionate/ Salmeterol xinafoate	500.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation	3020000	2000000
12529241000033119	35515511000001100	Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler	Fluticasone propionate/ Salmeterol xinafoate	250.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation		2000
12529341000033112	35515311000001106	Fusacomb Easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	Fusacomb Easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler	Fluticasone propionate/ Salmeterol xinafoate	500.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation		2000
13980441000033119	40445111000001100	Seffalair Spiromax 12.75micrograms/dose / 100micrograms/dose dry powder inhaler (Teva UK Ltd)	Seffalair Spiromax 12.75micrograms/dose / 100micrograms/dose dry powder inhaler	Fluticasone propionate/ Salmeterol xinafoate	100.000microgram/1.000dose + 12.750microgram/1.000dose	Inhalation powder	Inhalation		2
12046641000033114	34023611000001101	Sereflo 25micrograms/dose / 125micrograms/dose inhaler (Cipla EU Ltd)	Sereflo 25micrograms/dose / 125micrograms/dose inhaler	Fluticasone propionate/ Salmeterol xinafoate	125.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3020000	90000
12046741000033117	34023811000001102	Sereflo 25micrograms/dose / 250micrograms/dose inhaler (Cipla EU Ltd)	Sereflo 25micrograms/dose / 250micrograms/dose inhaler	Fluticasone propionate/ Salmeterol xinafoate	250.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3020000	90000
1752141000033117	3186911000001100	Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd)	Seretide 100 Accuhaler	Fluticasone propionate/ Salmeterol xinafoate	100.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation	3020000	900000
2147341000033110	810211000001105	Seretide 125 Evohaler (GlaxoSmithKline UK Ltd)	Seretide 125 Evohaler	Fluticasone propionate/ Salmeterol xinafoate	125.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3020000	3000000
1752241000033112	3187211000001106	Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd)	Seretide 250 Accuhaler	Fluticasone propionate/ Salmeterol xinafoate	250.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation	3020000	2000000
2147441000033116	539811000001106	Seretide 250 Evohaler (GlaxoSmithKline UK Ltd)	Seretide 250 Evohaler	Fluticasone propionate/ Salmeterol xinafoate	250.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3020000	4000000
2147241000033117	453611000001102	Seretide 50 Evohaler (GlaxoSmithKline UK Ltd)	Seretide 50 Evohaler	Fluticasone propionate/ Salmeterol xinafoate	50.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3020000	1000000
1752341000033119	3188311000001102	Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd)	Seretide 500 Accuhaler	Fluticasone propionate/ Salmeterol xinafoate	500.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation	3020000	3000000
10387141000033115	29782111000001107	Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Viatris UK Healthcare Ltd)	Sirdupla 25micrograms/dose / 125micrograms/dose inhaler	Fluticasone propionate/ Salmeterol xinafoate	125.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation		400000
10387241000033110	29782511000001103	Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Viatris UK Healthcare Ltd)	Sirdupla 25micrograms/dose / 250micrograms/dose inhaler	Fluticasone propionate/ Salmeterol xinafoate	250.000microgram/1.000dose + 25.000microgram/1.000dose	 Pressurised inhalation	Inhalation		500000
12901741000033113	36604711000001102	Stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler (Glenmark Pharmaceuticals Europe Ltd)	Stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler	Fluticasone propionate/ Salmeterol xinafoate	500.000microgram/1.000dose + 50.000microgram/1.000dose	Inhalation powder	Inhalation		5000
3347141000033113	9628711000001106	Atimos Modulite 12micrograms/dose inhaler (Chiesi Ltd)	Atimos Modulite 12micrograms/dose inhaler	Formoterol fumarate dihydrate	12.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	40000
599641000033111	3206811000001109	Foradil 12microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)	Foradil 12microgram inhalation powder capsules with device	Formoterol fumarate dihydrate	12.000microgram	Inhalation powder	Inhalation	3010101	30000
3089841000033115	12626211000001108	Formoterol 12microgram inhalation powder capsules with device	Formoterol 12microgram inhalation powder capsules with device	Formoterol fumarate dihydrate	12.000microgram	Inhalation powder	Inhalation	3010101	50000
3089741000033113	39113011000001109	Formoterol 12micrograms/dose dry powder inhaler	Formoterol 12micrograms/dose dry powder inhaler	Formoterol fumarate dihydrate	12.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	300000
3347041000033114	9652711000001107	Formoterol 12micrograms/dose inhaler CFC free	Formoterol 12micrograms/dose inhaler CFC free	Formoterol fumarate dihydrate	12.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	50000
3089641000033116	39112911000001101	Formoterol 6micrograms/dose dry powder inhaler	Formoterol 6micrograms/dose dry powder inhaler	Formoterol fumarate dihydrate	6.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	90000
4063541000033116	11176411000001106	Formoterol Easyhaler 12micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	Formoterol Easyhaler 12micrograms/dose dry powder inhaler	Formoterol fumarate dihydrate	12.000microgram/1.000dose	Inhalation powder	Inhalation		80000
1022341000033117	3245011000001103	Oxis 12 Turbohaler (AstraZeneca UK Ltd)	Oxis 12 Turbohaler	Formoterol fumarate dihydrate	12.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	200000
1022441000033111	3243511000001107	Oxis 6 Turbohaler (AstraZeneca UK Ltd)	Oxis 6 Turbohaler	Formoterol fumarate dihydrate	6.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	50000
13768041000033118	39329111000001107	Bevespi Aerosphere 7.2micrograms/dose / 5micrograms/dose pressurised inhaler (AstraZeneca UK Ltd)	Bevespi Aerosphere 7.2micrograms/dose / 5micrograms/dose pressurised inhaler	Formoterol fumarate dihydrate/ Glycopyrronium bromide	5.000microgram/1.000dose + 7.200microgram/1.000dose	 Pressurised inhalation	Inhalation		1000
13767941000033116	39343611000001104	Glycopyrronium 7.2micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free	Glycopyrronium 7.2micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free	Formoterol fumarate dihydrate/ Glycopyrronium bromide	5.000microgram/1.000dose + 7.200microgram/1.000dose	 Pressurised inhalation	Inhalation		100
88541000033116	351411000001106	Atrovent 20micrograms/dose Autohaler (Boehringer Ingelheim Ltd)	Atrovent 20micrograms/dose Autohaler	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation		90000
88241000033118	24011000001103	Atrovent 20micrograms/dose inhaler (Boehringer Ingelheim Ltd)	Atrovent 20micrograms/dose inhaler	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010200	600000
3075541000033113	7389911000001105	Atrovent 20micrograms/dose inhaler CFC free (Boehringer Ingelheim Ltd)	Atrovent 20micrograms/dose inhaler CFC free	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation		700000
4958541000033110	3226411000001101	Atrovent 250micrograms/1ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd)	Atrovent 250micrograms/1ml nebuliser liquid UDVs	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	30000
88341000033111	3235911000001100	Atrovent 40microgram Aerocaps (Boehringer Ingelheim Ltd)	Atrovent 40microgram Aerocaps	Ipratropium bromide	40.000microgram	Inhalation powder	Inhalation		20000
88441000033117	3238911000001106	Atrovent 40microgram Aerocaps with Aerohaler (Boehringer Ingelheim Ltd)	Atrovent 40microgram Aerocaps with Aerohaler	Ipratropium bromide	40.000microgram	Inhalation powder	Inhalation		8000
90041000033110	3222411000001102	Atrovent 500micrograms/2ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd)	Atrovent 500micrograms/2ml nebuliser liquid UDVs	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	200000
89441000033110	347611000001103	Atrovent Forte 40micrograms/dose inhaler (Boehringer Ingelheim Ltd)	Atrovent Forte 40micrograms/dose inhaler	Ipratropium bromide	40.000microgram/1.000dose	 Pressurised inhalation	Inhalation		100000
12430241000033117	34954811000001109	Inhalvent 20micrograms/dose inhaler (Alissa Healthcare Research Ltd)	Inhalvent 20micrograms/dose inhaler	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation		70
773741000033113	3227211000001103	Ipratropium 250micrograms/1ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)	Ipratropium 250micrograms/1ml nebuliser liquid Steri-Neb unit dose vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	50000
4519441000033116	9039611000001103	Ipratropium 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	Ipratropium 250micrograms/1ml nebuliser liquid unit dose Steripoule vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation		1000
773841000033115	3223111000001101	Ipratropium 500micrograms/2ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)	Ipratropium 500micrograms/2ml nebuliser liquid Steri-Neb unit dose vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	50000
5072941000033118	9039811000001104	Ipratropium 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	Ipratropium 500micrograms/2ml nebuliser liquid unit dose Steripoule vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation		600
772841000033113	36049211000001106	Ipratropium bromide 20micrograms/dose breath actuated inhaler	Ipratropium bromide 20micrograms/dose breath actuated inhaler	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation		100000
772641000033112	36049311000001103	Ipratropium bromide 20micrograms/dose inhaler	Ipratropium bromide 20micrograms/dose inhaler	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010200	900000
3075441000033112	38894511000001107	Ipratropium bromide 20micrograms/dose inhaler CFC free	Ipratropium bromide 20micrograms/dose inhaler CFC free	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation		3000000
773341000033112	38896611000001102	Ipratropium bromide 21micrograms/dose nasal spray	Ipratropium bromide 21micrograms/dose nasal spray	Ipratropium bromide	21.000microgram/1.000dose	Spray	Nasal	12020200	300000
4958441000033114	39717211000001104	Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials	Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	70000
772941000033117	39717411000001100	Ipratropium bromide 40microgram inhalation powder capsules	Ipratropium bromide 40microgram inhalation powder capsules	Ipratropium bromide	40.000microgram	Inhalation powder	Inhalation		20000
773041000033110	39717311000001107	Ipratropium bromide 40microgram inhalation powder capsules with device	Ipratropium bromide 40microgram inhalation powder capsules with device	Ipratropium bromide	40.000microgram	Inhalation powder	Inhalation	3010200	10000
772541000033111	36049411000001105	Ipratropium bromide 40micrograms/dose inhaler	Ipratropium bromide 40micrograms/dose inhaler	Ipratropium bromide	40.000microgram/1.000dose	 Pressurised inhalation	Inhalation		300000
773941000033111	39717511000001101	Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials	Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	600000
13283241000033112	37842911000001109	Ipravent 20micrograms/dose inhaler CFC free (Cipla EU Ltd)	Ipravent 20micrograms/dose inhaler CFC free	Ipratropium bromide	20.000microgram/1.000dose	 Pressurised inhalation	Inhalation		40
1672141000033113	3227011000001108	Respontin 250micrograms/1ml Nebules (GlaxoSmithKline UK Ltd)	Respontin 250micrograms/1ml Nebules	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	3000
1672241000033118	3222911000001105	Respontin 500micrograms/2ml Nebules (GlaxoSmithKline UK Ltd)	Respontin 500micrograms/2ml Nebules	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation	3010200	3000
1174241000033111	3346411000001108	Rinatec 21micrograms/dose nasal spray (Sanofi)	Rinatec 21micrograms/dose nasal spray	Ipratropium bromide	21.000microgram/1.000dose	Spray	Nasal	12020200	100000
1702541000033116	3225811000001107	Tropiovent 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)	Tropiovent 250micrograms/1ml nebuliser liquid unit dose Steripoule vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation		50
1702641000033115	3221911000001104	Tropiovent 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)	Tropiovent 500micrograms/2ml nebuliser liquid unit dose Steripoule vials	Ipratropium bromide	250.000microgram/1.000ml	 Nebuliser liquid	Inhalation		500
13557241000033117	38617811000001107	Combiprasal 0.5mg/2.5mg nebuliser solution 2.5ml unit dose vials (TriOn Pharma Ltd)	Combiprasal 0.5mg/2.5mg nebuliser solution 2.5ml unit dose vials	Ipratropium bromide/ Salbutamol sulfate	200.000microgram/1.000ml + 1.000mg/1.000ml	 Nebuliser liquid	Inhalation		3
330241000033113	3348611000001107	Combivent inhaler (Boehringer Ingelheim Ltd)	Combivent inhaler	Ipratropium bromide/ Salbutamol sulfate	20.000microgram/1.000dose + 100.000microgram/1.000dose	 Pressurised inhalation	Inhalation		2000000
1818641000033117	3406011000001104	Combivent nebuliser liquid 2.5ml UDVs (Boehringer Ingelheim Ltd)	Combivent nebuliser liquid 2.5ml UDVs	Ipratropium bromide/ Salbutamol sulfate	200.000microgram/1.000ml + 1.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010400	500000
4023941000033117	10927511000001104	Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials (Teva UK Ltd)	Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials	Ipratropium bromide/ Salbutamol sulfate	200.000microgram/1.000ml + 1.000mg/1.000ml	 Nebuliser liquid	Inhalation		4000
3163441000033113	35936311000001102	Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler	Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler	Ipratropium bromide/ Salbutamol sulfate	20.000microgram/1.000dose + 100.000microgram/1.000dose	 Pressurised inhalation	Inhalation		400000
5098441000033118	15534911000001100	Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid ampoules	Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid ampoules	Ipratropium bromide/ Salbutamol sulfate	200.000microgram/1.000ml + 1.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010400	5000
3163541000033114	39710511000001100	Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid unit dose vials	Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid unit dose vials	Ipratropium bromide/ Salbutamol sulfate	200.000microgram/1.000ml + 1.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010400	200000
5098641000033116	32898611000001109	Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Actavis UK Ltd)	Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules	Ipratropium bromide/ Salbutamol sulfate	200.000microgram/1.000ml + 1.000mg/1.000ml	 Nebuliser liquid	Inhalation		20
3198541000033119	9205211000001104	Easyhaler Salbutamol sulfate 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	Easyhaler Salbutamol sulfate 100micrograms/dose dry powder inhaler	Salbutamol	100.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	600000
3198641000033118	9204911000001109	Easyhaler Salbutamol sulfate 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	Easyhaler Salbutamol sulfate 200micrograms/dose dry powder inhaler	Salbutamol	200.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	100000
2622741000033114	3384111000001103	Pulvinal Salbutamol 200micrograms/dose dry powder inhaler (Chiesi Ltd)	Pulvinal Salbutamol 200micrograms/dose dry powder inhaler	Salbutamol	200.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	70000
3343941000033118	9207411000001106	Salbutamol 100micrograms/dose dry powder inhaler	Salbutamol 100micrograms/dose dry powder inhaler	Salbutamol	100.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	100000
1241441000033110	35936511000001108	Salbutamol 100micrograms/dose inhaler	Salbutamol 100micrograms/dose inhaler	Salbutamol	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	8000000
1907541000033112	39113311000001107	Salbutamol 200micrograms/dose dry powder inhaler	Salbutamol 200micrograms/dose dry powder inhaler	Salbutamol	200.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	1000000
1505741000033119	3382711000001107	Ventolin 200micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	Ventolin 200micrograms/dose Accuhaler	Salbutamol	200.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	1000000
20041000033117	3293111000001105	Aerolin 100micrograms/dose Autohaler (3M Health Care Ltd)	Aerolin 100micrograms/dose Autohaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation		300000
1714241000033112	3214311000001108	Airomir 100micrograms/dose Autohaler (Teva UK Ltd)	Airomir 100micrograms/dose Autohaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	600000
22741000033118	597011000001101	Airomir 100micrograms/dose inhaler (Teva UK Ltd)	Airomir 100micrograms/dose inhaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	400000
8491641000033114	22503111000001109	AirSalb 100micrograms/dose inhaler CFC free (Sandoz Ltd)	AirSalb 100micrograms/dose inhaler CFC free	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation		1000
82541000033119	3186011000001104	Asmasal 95micrograms/dose Clickhaler (Focus Pharmaceuticals Ltd)	Asmasal 95micrograms/dose Clickhaler	Salbutamol sulfate	95.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	200000
6029541000033117	18148111000001107	Asmavent 100micrograms/dose inhaler CFC free (Kent Pharma (UK) Ltd)	Asmavent 100micrograms/dose inhaler CFC free	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation		40
1741541000033119	3386411000001100	Maxivent 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)	Maxivent 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials	Salbutamol sulfate	1.000mg/1.000ml	 Nebuliser liquid	Inhalation		500
1741641000033118	3380811000001100	Maxivent 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)	Maxivent 5mg/2.5ml nebuliser liquid unit dose Steripoule vials	Salbutamol sulfate	2.000mg/1.000ml	 Nebuliser liquid	Inhalation		800
2588241000033119	3215311000001107	Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)	Salamol 100micrograms/dose Easi-Breathe inhaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	2000000
2086541000033119	106511000001103	Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd)	Salamol 100micrograms/dose inhaler CFC free	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	2000000
1381841000033111	3387511000001104	Salamol 2.5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)	Salamol 2.5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials	Salbutamol sulfate	1.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	90000
1381941000033115	3383511000001109	Salamol 5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)	Salamol 5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials	Salbutamol sulfate	2.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	70000
2640741000033111	650211000001107	Salapin 2mg/5ml syrup (Pinewood Healthcare)	Salapin 2mg/5ml syrup	Salbutamol sulfate	400.000microgram/1.000ml	Oral solution	Oral	7010300	50
1241341000033116	840111000001107	Salbulin 100micrograms/dose inhaler (3M Health Care Ltd)	Salbulin 100micrograms/dose inhaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	100000
5393141000033116	13533511000001104	Salbulin Novolizer 100micrograms/dose inhalation powder (Viatris UK Healthcare Ltd)	Salbulin Novolizer 100micrograms/dose inhalation powder	Salbutamol sulfate	100.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	4000
5393241000033111	13533711000001109	Salbulin Novolizer 100micrograms/dose inhalation powder refill (Viatris UK Healthcare Ltd)	Salbulin Novolizer 100micrograms/dose inhalation powder refill	Salbutamol sulfate	100.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	4000
1221441000033112	35936411000001109	Salbutamol 100micrograms/dose breath actuated inhaler	Salbutamol 100micrograms/dose breath actuated inhaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	1000000
1751341000033111	39112711000001103	Salbutamol 100micrograms/dose breath actuated inhaler CFC free	Salbutamol 100micrograms/dose breath actuated inhaler CFC free	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	5000000
4498941000033110	13566111000001109	Salbutamol 100micrograms/dose dry powder inhalation cartridge	Salbutamol 100micrograms/dose dry powder inhalation cartridge	Salbutamol sulfate	100.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	6000
4498841000033119	13566211000001103	Salbutamol 100micrograms/dose dry powder inhalation cartridge with device	Salbutamol 100micrograms/dose dry powder inhalation cartridge with device	Salbutamol sulfate	100.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	3000
1222341000033110	39113611000001102	Salbutamol 100micrograms/dose inhaler CFC free	Salbutamol 100micrograms/dose inhaler CFC free	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	60000000
6116941000033117	9040011000001103	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials	Salbutamol sulfate	1.000mg/1.000ml	 Nebuliser liquid	Inhalation		1000
1246041000033112	39709611000001109	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials	Salbutamol sulfate	1.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	2000000
2726241000033113	3214611000001103	Salbutamol 200 Cyclocaps (Teva UK Ltd)	Salbutamol 200 Cyclocaps	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		3000
1250141000033112	35936611000001107	Salbutamol 200microgram inhalation powder blisters	Salbutamol 200microgram inhalation powder blisters	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		100000
1228841000033115	35936711000001103	Salbutamol 200microgram inhalation powder blisters with device	Salbutamol 200microgram inhalation powder blisters with device	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		60000
1905641000033119	39709711000001100	Salbutamol 200microgram inhalation powder capsules	Salbutamol 200microgram inhalation powder capsules	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		70000
1257641000033118	320106000	Salbutamol 2mg tablets	Salbutamol 2mg tablets	Salbutamol sulfate	2.000mg	Tablet	Oral	3010101	100000
1256141000033114	39109411000001101	Salbutamol 2mg/5ml oral solution sugar free	Salbutamol 2mg/5ml oral solution sugar free	Salbutamol sulfate	400.000microgram/1.000ml	Oral solution	Oral	3010101	700000
2726341000033115	3217611000001109	Salbutamol 400 Cyclocaps (Teva UK Ltd)	Salbutamol 400 Cyclocaps	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		7000
1250241000033117	35936811000001106	Salbutamol 400microgram inhalation powder blisters	Salbutamol 400microgram inhalation powder blisters	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		300000
1228941000033111	35936911000001101	Salbutamol 400microgram inhalation powder blisters with device	Salbutamol 400microgram inhalation powder blisters with device	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		40000
1905741000033111	39709811000001108	Salbutamol 400microgram inhalation powder capsules	Salbutamol 400microgram inhalation powder capsules	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		200000
1682141000033115	39025211000001103	Salbutamol 4mg modified-release capsules	Salbutamol 4mg modified-release capsules	Salbutamol sulfate	4.000mg	Modified-release capsule	Oral	3010101	30000
1255441000033110	39025011000001108	Salbutamol 4mg modified-release tablets	Salbutamol 4mg modified-release tablets	Salbutamol sulfate	4.000mg	Modified-release tablet	Oral		200000
1257741000033110	39703611000001107	Salbutamol 4mg tablets	Salbutamol 4mg tablets	Salbutamol sulfate	4.000mg	Tablet	Oral	3010101	200000
1241641000033112	38895911000001101	Salbutamol 500micrograms/1ml solution for injection ampoules	Salbutamol 500micrograms/1ml solution for injection ampoules	Salbutamol sulfate	500.000microgram/1.000ml	Solution for injection	Intramuscular/ Subcutaneous/ Intravenous	3010101	200
6117041000033116	9040211000001108	Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoule vials	Salbutamol sulfate	2.000mg/1.000ml	 Nebuliser liquid	Inhalation		1000
1245741000033117	39710011000001108	Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials	Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials	Salbutamol sulfate	2.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	1000000
1242941000033112	39025311000001106	Salbutamol 5mg/5ml solution for infusion ampoules	Salbutamol 5mg/5ml solution for infusion ampoules	Salbutamol sulfate	1.000mg/1.000ml	Solution for infusion	Intravenous	7010300	900
1250341000033110	39709511000001105	Salbutamol 5mg/ml nebuliser liquid	Salbutamol 5mg/ml nebuliser liquid	Salbutamol sulfate	5.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	4000
